"year","iso","rgdpbarro","rgdp","loans1","bassets2","govass","narrowm","money","gdp","iy","cpi","pop","stir","ltrate","crisisST","stocks","dlloans","dlnm","dlm","dlpc","dlloansgdp","dlloansmoney","dlloansr","dlnmr","dlmr","dlloansr.lag1","dlloansr.lag2","dlloansr.lag3","dlloansr.lag4","dlloansr.lag5","dlnmr.lag1","dlnmr.lag2","dlnmr.lag3","dlnmr.lag4","dlnmr.lag5","dlmr.lag1","dlmr.lag2","dlmr.lag3","dlmr.lag4","dlmr.lag5","dlloansgdp.lag1","dlloansgdp.lag2","dlloansgdp.lag3","dlloansgdp.lag4","dlloansgdp.lag5","dlloansmoney.lag1","dlloansmoney.lag2","dlloansmoney.lag3","dlloansmoney.lag4","dlloansmoney.lag5"
1900,"FRA",12.298511505127,2875.68603515625,4.40000009536743,NA,NA,16.6000003814697,16.6000003814697,32.8059997558594,0.163472801446915,0.0703599974513054,40598,0.0306706000119448,0.0296000000089407,0,0.934300005435944,0.146603508414638,0.0621317796339227,0.0621317796339227,0.0224734117866867,0.139414386049364,0.0844717287807151,0.124130096627951,0.039658367847236,0.039658367847236,0.00754727630602736,0.0207912025696577,0.11274034509361,NA,NA,-0.0336165048469987,-0.0232950873851556,0.000822388292033516,0.0202027202926804,0.0166122632718499,-0.0336165048469987,-0.0232950873851556,0.000822388292033516,0.0202027202926804,0.0166122632718499,0.0332509373623133,0.00965265080641675,0.0689788509071048,NA,NA,0.0411637811530261,0.0440862899548136,0.111917956801576,NA,NA
1901,"FRA",11.685302734375,2826.4951171875,4.59999990463257,NA,NA,17.3999996185303,17.3999996185303,30.9379997253418,0.131441295146942,0.0719235017895699,40640,0.0237776003777981,0.0296999998390675,0,0.84469997882843,0.044451720164367,0.0470674659543344,0.0470674659543344,0.0219781953986367,0.103077945275935,-0.00261574578996715,0.0224735247657304,0.0250892705556978,0.0250892705556978,0.124130096627951,0.00754727630602736,0.0207912025696577,0.11274034509361,NA,0.039658367847236,-0.0336165048469987,-0.0232950873851556,0.000822388292033516,0.0202027202926804,0.039658367847236,-0.0336165048469987,-0.0232950873851556,0.000822388292033516,0.0202027202926804,0.139414386049364,0.0332509373623133,0.00965265080641675,0.0689788509071048,NA,0.0844717287807151,0.0411637811530261,0.0440862899548136,0.111917956801576,NA
1902,"FRA",11.5359477996826,2775.2900390625,5,NA,NA,17.1000003814697,17.1000003814697,31.8799991607666,0.179591700434685,0.0750506967306137,40713,0.0239789001643658,0.0299999993294477,0,0.819100022315979,0.0833816296711016,-0.0173916984801505,-0.0173916984801505,0.0425607625444968,0.0533879950106251,0.100773328151252,0.0408208671266048,-0.0599524610246474,-0.0599524610246474,0.0224735247657304,0.124130096627951,0.00754727630602736,0.0207912025696577,0.11274034509361,0.0250892705556978,0.039658367847236,-0.0336165048469987,-0.0232950873851556,0.000822388292033516,0.0250892705556978,0.039658367847236,-0.0336165048469987,-0.0232950873851556,0.000822388292033516,0.103077945275935,0.139414386049364,0.0332509373623133,0.00965265080641675,0.0689788509071048,-0.00261574578996715,0.0844717287807151,0.0411637811530261,0.0440862899548136,0.111917956801576
1903,"FRA",11.9121656417847,2830.54809570312,5.40000009536743,NA,NA,18,18,33.890998840332,0.178560793399811,0.0719235017895699,40786,0.0275848004966974,0.030799999833107,0,0.831900000572205,0.0769610587967637,0.0512932720793793,0.0512932720793793,-0.0425607625444968,0.0157904281986943,0.025667786717384,0.119521821341261,0.0938540346238761,0.0938540346238761,0.0408208671266048,0.0224735247657304,0.124130096627951,0.00754727630602736,0.0207912025696577,-0.0599524610246474,0.0250892705556978,0.039658367847236,-0.0336165048469987,-0.0232950873851556,-0.0599524610246474,0.0250892705556978,0.039658367847236,-0.0336165048469987,-0.0232950873851556,0.0533879950106251,0.103077945275935,0.139414386049364,0.0332509373623133,0.00965265080641675,0.100773328151252,-0.00261574578996715,0.0844717287807151,0.0411637811530261,0.0440862899548136
1904,"FRA",12.1395702362061,2846.7080078125,6.40000009536743,NA,NA,19.2999992370605,19.2999992370605,33.0709991455078,0.14548160135746,0.0617603994905949,40859,0.0219959001988173,0.0306000001728535,0,0.921500027179718,0.169899034035923,0.0697332984841328,0.0697332984841328,-0.152340704912965,0.194391752645632,0.100165735551791,0.322239738948889,0.222074003397098,0.222074003397098,0.119521821341261,0.0408208671266048,0.0224735247657304,0.124130096627951,0.00754727630602736,0.0938540346238761,-0.0599524610246474,0.0250892705556978,0.039658367847236,-0.0336165048469987,0.0938540346238761,-0.0599524610246474,0.0250892705556978,0.039658367847236,-0.0336165048469987,0.0157904281986943,0.0533879950106251,0.103077945275935,0.139414386049364,0.0332509373623133,0.025667786717384,0.100773328151252,-0.00261574578996715,0.0844717287807151,0.0411637811530261
1905,"FRA",12.4391565322876,2894.02001953125,6,NA,NA,19.8999996185303,19.8999996185303,33.2150001525879,0.19165250658989,0.0672328993678093,40890,0.0214352998882532,0.0304000005125999,0,0.947099983692169,-0.0645385360387323,0.0306146561808163,0.0306146561808163,0.0849003275212246,-0.0688833821642694,-0.0951531922195483,-0.149438863559957,-0.0542856713404083,-0.0542856713404083,0.322239738948889,0.119521821341261,0.0408208671266048,0.0224735247657304,0.124130096627951,0.222074003397098,0.0938540346238761,-0.0599524610246474,0.0250892705556978,0.039658367847236,0.222074003397098,0.0938540346238761,-0.0599524610246474,0.0250892705556978,0.039658367847236,0.194391752645632,0.0157904281986943,0.0533879950106251,0.103077945275935,0.139414386049364,0.100165735551791,0.025667786717384,0.100773328151252,-0.00261574578996715,0.0844717287807151
1906,"FRA",12.2572193145752,2943.28100585938,7.19999980926514,NA,NA,20.7999992370605,20.7999992370605,35.6150016784668,0.196799799799919,0.0695782005786896,40942,0.026672400534153,0.0313999988138676,0,1.01110005378723,0.182321530303001,0.0442332374663765,0.0442332374663765,0.0342886065509318,0.112556171455748,0.138088292836624,0.148032923752069,0.00994463091544473,0.00994463091544473,-0.149438863559957,0.322239738948889,0.119521821341261,0.0408208671266048,0.0224735247657304,-0.0542856713404083,0.222074003397098,0.0938540346238761,-0.0599524610246474,0.0250892705556978,-0.0542856713404083,0.222074003397098,0.0938540346238761,-0.0599524610246474,0.0250892705556978,-0.0688833821642694,0.194391752645632,0.0157904281986943,0.0533879950106251,0.103077945275935,-0.0951531922195483,0.100165735551791,0.025667786717384,0.100773328151252,-0.00261574578996715
1907,"FRA",13.2363910675049,3070.330078125,6.40000009536743,NA,NA,21,21,38.7410011291504,0.206209301948547,0.0641058012843132,40942,0.0334951989352703,0.0313999988138676,1,0.985499978065491,-0.117782994264269,0.00956948769593291,0.00956948769593291,-0.0819164447167067,-0.201914549610759,-0.127352481960202,-0.0358665495475621,0.0914859324126396,0.0914859324126396,0.148032923752069,-0.149438863559957,0.322239738948889,0.119521821341261,0.0408208671266048,0.00994463091544473,-0.0542856713404083,0.222074003397098,0.0938540346238761,-0.0599524610246474,0.00994463091544473,-0.0542856713404083,0.222074003397098,0.0938540346238761,-0.0599524610246474,0.112556171455748,-0.0688833821642694,0.194391752645632,0.0157904281986943,0.0533879950106251,0.138088292836624,-0.0951531922195483,0.100165735551791,0.025667786717384,0.100773328151252
1908,"FRA",13.1805181503296,3044.94897460938,7.40000009536743,NA,NA,22.7999992370605,22.7999992370605,37.326000213623,0.192001894116402,0.0687964037060738,41046,0.0213332995772362,0.0309999994933605,0,1.04949998855591,0.145182007830828,0.0822380647747147,0.0822380647747147,0.0706166083721924,0.182390367251612,0.0629439430561127,0.0745653994586353,0.0116214564025223,0.0116214564025223,-0.0358665495475621,0.148032923752069,-0.149438863559957,0.322239738948889,0.119521821341261,0.0914859324126396,0.00994463091544473,-0.0542856713404083,0.222074003397098,0.0938540346238761,0.0914859324126396,0.00994463091544473,-0.0542856713404083,0.222074003397098,0.0938540346238761,-0.201914549610759,0.112556171455748,-0.0688833821642694,0.194391752645632,0.0157904281986943,-0.127352481960202,0.138088292836624,-0.0951531922195483,0.100165735551791,0.025667786717384
1909,"FRA",13.591082572937,3166.81494140625,8.39999961853027,NA,NA,23.7000007629395,23.7000007629395,40.101001739502,0.174405694007874,0.0734871029853821,41109,0.0175452008843422,0.0304000005125999,0,1.15190005302429,0.126751647338589,0.0387145778344853,0.0387145778344853,0.0659584493765233,0.0550404727872333,0.0880370695041042,0.0607931979620662,-0.027243871542038,-0.027243871542038,0.0745653994586353,-0.0358665495475621,0.148032923752069,-0.149438863559957,0.322239738948889,0.0116214564025223,0.0914859324126396,0.00994463091544473,-0.0542856713404083,0.222074003397098,0.0116214564025223,0.0914859324126396,0.00994463091544473,-0.0542856713404083,0.222074003397098,0.182390367251612,-0.201914549610759,0.112556171455748,-0.0688833821642694,0.194391752645632,0.0629439430561127,-0.127352481960202,0.138088292836624,-0.0951531922195483,0.100165735551791
1910,"FRA",12.9275693893433,2965.20703125,10.3999996185303,NA,NA,24.2999992370605,24.2999992370605,40.9140014648438,0.190089195966721,0.0750506967306137,41224,0.0230816006660461,0.0308999996632338,0,1.20309996604919,0.21357410903134,0.0250012386171941,0.0250012386171941,0.0210539203532969,0.193503085497239,0.188572870414147,0.192520188678043,0.00394731826389716,0.00394731826389716,0.0607931979620662,0.0745653994586353,-0.0358665495475621,0.148032923752069,-0.149438863559957,-0.027243871542038,0.0116214564025223,0.0914859324126396,0.00994463091544473,-0.0542856713404083,-0.027243871542038,0.0116214564025223,0.0914859324126396,0.00994463091544473,-0.0542856713404083,0.0550404727872333,0.182390367251612,-0.201914549610759,0.112556171455748,-0.0688833821642694,0.0880370695041042,0.0629439430561127,-0.127352481960202,0.138088292836624,-0.0951531922195483
1911,"FRA",14.2388525009155,3249.57690429688,11.8000001907349,NA,NA,25,25,45.0890007019043,0.161727905273438,0.0758323967456818,41307,0.0261305999010801,0.0317800007760525,0,1.24150002002716,0.126293778168046,0.0283995059183835,0.0283995059183835,0.0103617574513715,0.0291277868499551,0.0978942722496617,0.115932020716674,0.018037748467012,0.018037748467012,0.192520188678043,0.0607931979620662,0.0745653994586353,-0.0358665495475621,0.148032923752069,0.00394731826389716,-0.027243871542038,0.0116214564025223,0.0914859324126396,0.00994463091544473,0.00394731826389716,-0.027243871542038,0.0116214564025223,0.0914859324126396,0.00994463091544473,0.193503085497239,0.0550404727872333,0.182390367251612,-0.201914549610759,0.112556171455748,0.188572870414147,0.0880370695041042,0.0629439430561127,-0.127352481960202,0.138088292836624
1912,"FRA",15.4144430160522,3514.49291992188,12.6000003814697,NA,NA,25.2999992370605,25.2999992370605,49.3600006103516,0.228515103459358,0.0766142010688782,41359,0.0307838004082441,0.0336319990456104,0,1.29270005226135,0.0655972965972169,0.011928540709564,0.011928540709564,0.0102568530673413,-0.0249047654775669,0.0536687558876529,0.0553404435298757,0.0016716876422227,0.0016716876422227,0.115932020716674,0.192520188678043,0.0607931979620662,0.0745653994586353,-0.0358665495475621,0.018037748467012,0.00394731826389716,-0.027243871542038,0.0116214564025223,0.0914859324126396,0.018037748467012,0.00394731826389716,-0.027243871542038,0.0116214564025223,0.0914859324126396,0.0291277868499551,0.193503085497239,0.0550404727872333,0.182390367251612,-0.201914549610759,0.0978942722496617,0.188572870414147,0.0880370695041042,0.0629439430561127,-0.127352481960202
1913,"FRA",15.2774057388306,3484.77001953125,13.3999996185303,NA,NA,27.1000003814697,27.1000003814697,49.5709991455078,0.220767393708229,0.0781778022646904,41463,0.0374162010848522,0.0351289995014668,0,1.21589994430542,0.0615578342561682,0.0687293763842645,0.0687293763842645,0.0202032966404451,0.0572922581353197,-0.00717154212809601,0.0413545376157232,0.0485260797438194,0.0485260797438194,0.0553404435298757,0.115932020716674,0.192520188678043,0.0607931979620662,0.0745653994586353,0.0016716876422227,0.018037748467012,0.00394731826389716,-0.027243871542038,0.0116214564025223,0.0016716876422227,0.018037748467012,0.00394731826389716,-0.027243871542038,0.0116214564025223,-0.0249047654775669,0.0291277868499551,0.193503085497239,0.0550404727872333,0.182390367251612,0.0536687558876529,0.0978942722496617,0.188572870414147,0.0880370695041042,0.0629439430561127
1920,"FRA",12.9020862579346,3226.9208984375,26,NA,NA,67,70.879997253418,175.371002197266,0.298952907323837,NA,39000,NA,0.0513699986040592,0,1.58019995689392,0.0800427076735364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,"FRA",12.2541360855103,3074.6259765625,26,NA,NA,69.4000015258789,72.0899963378906,133.72900390625,0.0843646004796028,0.301766186952591,39240,NA,0.0548450015485287,0,1.40460002422333,0,0.0351942701085202,0.0169270200702769,NA,0.2710883491105,-0.0169270200702765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,"FRA",14.6827821731567,3610.39208984375,28,NA,NA,68.9000015258789,72.4300003051758,155.636001586914,0.13868810236454,0.285348892211914,39420,0.0429432988166809,0.0508470013737679,0,1.74319994449615,0.0741079721537217,-0.00723068933359006,0.00470529480326931,-0.055939887359518,-0.0775965921813275,0.0694026773504526,0.13004785951324,0.048709198025928,0.0606451821627874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2710883491105,NA,NA,NA,NA,-0.0169270200702765,NA,NA,NA,NA
1923,"FRA",15.3626842498779,3753.52587890625,26,NA,NA,71.8000030517578,72.25,188.960998535156,0.249717593193054,0.366653710603714,39880,0.0439066998660564,0.0563380010426044,0,2.48320007324219,-0.0741079721537217,0.0412283183918722,-0.00248825542808273,0.250705220009858,-0.268128651313686,-0.0716197167256394,-0.324813192163579,-0.209476901617985,-0.25319347543794,0.13004785951324,NA,NA,NA,NA,0.048709198025928,NA,NA,NA,NA,0.0606451821627874,NA,NA,NA,NA,-0.0775965921813275,0.2710883491105,NA,NA,NA,0.0694026773504526,-0.0169270200702765,NA,NA,NA
1924,"FRA",17.0368328094482,4179.462890625,30,NA,NA,74,81.0500030517578,217.287994384766,0.291263490915298,0.420596390962601,40310,0.0529295988380909,0.0602409988641739,0,2.53329992294312,0.143100843640673,0.0301805746464021,0.114933958841923,0.137255847766799,0.00341784374751697,0.0281668847987505,0.00584499587387399,-0.107075273120397,-0.0223218889248764,-0.324813192163579,0.13004785951324,NA,NA,NA,-0.209476901617985,0.048709198025928,NA,NA,NA,-0.25319347543794,0.0606451821627874,NA,NA,NA,-0.268128651313686,-0.0775965921813275,0.2710883491105,NA,NA,-0.0716197167256394,0.0694026773504526,-0.0169270200702765,NA,NA
1925,"FRA",17.1409168243408,4166.3779296875,38,NA,NA,91,103.25,247.945007324219,0.289074897766113,0.480011492967606,40610,0.0567708015441895,0.0601200014352798,0,2.58349990844727,0.23638877806423,0.20679441331268,0.242086946006678,0.132136364754081,0.104405437850066,-0.00569816794244749,0.104252413310149,0.0746580485585988,0.109950581252597,0.00584499587387399,-0.324813192163579,0.13004785951324,NA,NA,-0.107075273120397,-0.209476901617985,0.048709198025928,NA,NA,-0.0223218889248764,-0.25319347543794,0.0606451821627874,NA,NA,0.00341784374751697,-0.268128651313686,-0.0775965921813275,0.2710883491105,NA,0.0281668847987505,-0.0716197167256394,0.0694026773504526,-0.0169270200702765,NA
1926,"FRA",17.7152366638184,4249.46923828125,44,NA,NA,109,116.849998474121,323.765991210938,0.319112688302994,0.619167923927307,40870,0.0557583011686802,0.0545450001955032,0,2.90960001945496,0.146603474191875,0.180488375712294,0.123737816085283,0.254566471192942,-0.120210554388189,0.0228656581065924,-0.107962997001067,-0.0740780954806485,-0.130828655107659,0.104252413310149,0.00584499587387399,-0.324813192163579,0.13004785951324,NA,0.0746580485585988,-0.107075273120397,-0.209476901617985,0.048709198025928,NA,0.109950581252597,-0.0223218889248764,-0.25319347543794,0.0606451821627874,NA,0.104405437850066,0.00341784374751697,-0.268128651313686,-0.0775965921813275,0.2710883491105,-0.00569816794244749,0.0281668847987505,-0.0716197167256394,0.0694026773504526,-0.0169270200702765
1927,"FRA",17.3390922546387,4153.97119140625,48,NA,NA,122.099998474121,131.5,304.506011962891,0.236087903380394,0.539426624774933,40940,0.0290917009115219,0.0484649986028671,0,3.95050001144409,0.0870113769896301,0.113492486390554,0.118115803691394,-0.137869749020089,0.148341551809744,-0.0311044267017642,0.224881126009719,0.251362235410643,0.255985552711483,-0.107962997001067,0.104252413310149,0.00584499587387399,-0.324813192163579,0.13004785951324,-0.0740780954806485,0.0746580485585988,-0.107075273120397,-0.209476901617985,0.048709198025928,-0.130828655107659,0.109950581252597,-0.0223218889248764,-0.25319347543794,0.0606451821627874,-0.120210554388189,0.104405437850066,0.00341784374751697,-0.268128651313686,-0.0775965921813275,0.0228656581065924,-0.00569816794244749,0.0281668847987505,-0.0716197167256394,0.0694026773504526
1928,"FRA",18.3501873016357,4431.46484375,68,NA,NA,145.699996948242,161.240005493164,330.368988037109,0.276229292154312,0.543335497379303,41050,0.0301500000059605,0.0454199984669685,0,6.05749988555908,0.348306694268216,0.176709323635972,0.203887120699392,0.00722021856080313,0.266787349575391,0.144419573568824,0.341086475707413,0.169489105075169,0.196666902138589,0.224881126009719,-0.107962997001067,0.104252413310149,0.00584499587387399,-0.324813192163579,0.251362235410643,-0.0740780954806485,0.0746580485585988,-0.107075273120397,-0.209476901617985,0.255985552711483,-0.130828655107659,0.109950581252597,-0.0223218889248764,-0.25319347543794,0.148341551809744,-0.120210554388189,0.104405437850066,0.00341784374751697,-0.268128651313686,-0.0311044267017642,0.0228656581065924,-0.00569816794244749,0.0281668847987505,-0.0716197167256394
1929,"FRA",19.8953971862793,4709.998046875,70,NA,NA,149.800003051758,160.940002441406,346.425994873047,0.312808096408844,0.533954203128815,41230,0.0347416996955872,0.0361000001430511,0,5.80660009384155,0.0289875368732524,0.0277513991996639,-0.0018623324295568,-0.0174169146800877,-0.0184715045671289,0.0308498693028093,0.0464044515533401,0.0451683138797515,0.0155545822505309,0.341086475707413,0.224881126009719,-0.107962997001067,0.104252413310149,0.00584499587387399,0.169489105075169,0.251362235410643,-0.0740780954806485,0.0746580485585988,-0.107075273120397,0.196666902138589,0.255985552711483,-0.130828655107659,0.109950581252597,-0.0223218889248764,0.266787349575391,0.148341551809744,-0.120210554388189,0.104405437850066,0.00341784374751697,0.144419573568824,-0.0311044267017642,0.0228656581065924,-0.00569816794244749,0.0281668847987505
1930,"FRA",19.194543838501,4531.55908203125,62,NA,NA,165,169.559997558594,334.0830078125,0.291586607694626,0.465939491987228,41610,0.0235249996185303,0.0353999994695187,1,4.37690019607544,-0.121360857004268,0.0966443824452465,0.0521751921983018,-0.136254293177354,-0.0850811286793849,-0.17353604920257,0.0148934361730865,0.232898675622601,0.188429485375656,0.0464044515533401,0.341086475707413,0.224881126009719,-0.107962997001067,0.104252413310149,0.0451683138797515,0.169489105075169,0.251362235410643,-0.0740780954806485,0.0746580485585988,0.0155545822505309,0.196666902138589,0.255985552711483,-0.130828655107659,0.109950581252597,-0.0184715045671289,0.266787349575391,0.148341551809744,-0.120210554388189,0.104405437850066,0.0308498693028093,0.144419573568824,-0.0311044267017642,0.0228656581065924,-0.00569816794244749
1931,"FRA",18.3329277038574,4235.259765625,56,NA,NA,181,163.830001831055,298.785003662109,0.256890594959259,0.390888899564743,41860,0.0155750000849366,0.0379999987781048,0,2.77160000801086,-0.101782694309942,0.0925515573652458,-0.0343775160772308,-0.175632404900998,0.00988253072190481,-0.067405178232711,0.0738497105910556,0.268183962266243,0.141254888823767,0.0148934361730865,0.0464044515533401,0.341086475707413,0.224881126009719,-0.107962997001067,0.232898675622601,0.0451683138797515,0.169489105075169,0.251362235410643,-0.0740780954806485,0.188429485375656,0.0155545822505309,0.196666902138589,0.255985552711483,-0.130828655107659,-0.0850811286793849,-0.0184715045671289,0.266787349575391,0.148341551809744,-0.120210554388189,-0.17353604920257,0.0308498693028093,0.144419573568824,-0.0311044267017642,0.0228656581065924
1932,"FRA",16.714298248291,3959.123046875,62,NA,NA,180,162.850006103516,266.223999023438,0.19831819832325,0.347891092300415,41860,0.0130083002150059,0.0390999987721443,0,3.04749989509583,0.101782694309942,-0.00554018037561566,-0.00599974680711224,-0.116533897638332,0.217168901757007,0.107782441117054,0.218316591948274,0.110993717262716,0.110534150831219,0.0738497105910556,0.0148934361730865,0.0464044515533401,0.341086475707413,0.224881126009719,0.268183962266243,0.232898675622601,0.0451683138797515,0.169489105075169,0.251362235410643,0.141254888823767,0.188429485375656,0.0155545822505309,0.196666902138589,0.255985552711483,0.00988253072190481,-0.0850811286793849,-0.0184715045671289,0.266787349575391,0.148341551809744,-0.067405178232711,-0.17353604920257,0.0308498693028093,0.144419573568824,-0.0311044267017642
1933,"FRA",17.1983547210693,4239.1259765625,58,NA,NA,166,153.320007324219,248.740005493164,0.187694504857063,0.334600895643234,41890,0.0162582993507385,0.0447000004351139,0,2.78419995307922,-0.0666913744986726,-0.0809690625336668,-0.0603022809184619,-0.0389510123275247,0.00123848519672642,-0.00638909358021034,-0.0277403621711478,-0.042018050206142,-0.0213512685909372,0.218316591948274,0.0738497105910556,0.0148934361730865,0.0464044515533401,0.341086475707413,0.110993717262716,0.268183962266243,0.232898675622601,0.0451683138797515,0.169489105075169,0.110534150831219,0.141254888823767,0.188429485375656,0.0155545822505309,0.196666902138589,0.217168901757007,0.00988253072190481,-0.0850811286793849,-0.0184715045671289,0.266787349575391,0.107782441117054,-0.067405178232711,-0.17353604920257,0.0308498693028093,0.144419573568824
1934,"FRA",16.5904960632324,4191.73095703125,54,NA,NA,163,154.270004272461,229.990005493164,0.208424597978592,0.313492894172668,41950,0.0202249996364117,0.0381999984383583,0,2.18219995498657,-0.0714589639821446,-0.0182375875497813,0.00617705343539399,-0.0651617716069584,0.00691337872593012,-0.0776360174175387,-0.00629719237518622,0.046924184057177,0.0713388250423523,-0.0277403621711478,0.218316591948274,0.0738497105910556,0.0148934361730865,0.0464044515533401,-0.042018050206142,0.110993717262716,0.268183962266243,0.232898675622601,0.0451683138797515,-0.0213512685909372,0.110534150831219,0.141254888823767,0.188429485375656,0.0155545822505309,0.00123848519672642,0.217168901757007,0.00988253072190481,-0.0850811286793849,-0.0184715045671289,-0.00638909358021034,0.107782441117054,-0.067405178232711,-0.17353604920257,0.0308498693028093
1935,"FRA",16.1742858886719,4085.93090820312,50,NA,NA,150,143.710006713867,204.412002563477,0.204576298594475,0.297075510025024,41940,0.0324250012636185,0.0417999997735023,0,2.25740003585815,-0.0769610411361286,-0.0831149067105068,-0.0709069149142278,-0.0537903447031554,0.040937234903466,-0.00605412622190071,-0.0231706964329732,-0.0293245620073515,-0.0171165702110725,-0.00629719237518622,-0.0277403621711478,0.218316591948274,0.0738497105910556,0.0148934361730865,0.046924184057177,-0.042018050206142,0.110993717262716,0.268183962266243,0.232898675622601,0.0713388250423523,-0.0213512685909372,0.110534150831219,0.141254888823767,0.188429485375656,0.00691337872593012,0.00123848519672642,0.217168901757007,0.00988253072190481,-0.0850811286793849,-0.0776360174175387,-0.00638909358021034,0.107782441117054,-0.067405178232711,-0.17353604920257
1936,"FRA",16.3966121673584,4243.998046875,52,NA,NA,160,161.610000610352,246.317993164062,0.202064901590347,0.346327513456345,41910,0.0368250012397766,0.0401000007987022,0,2.77160000801086,0.0392207131532816,0.0645385211375711,0.117388602332929,0.15339854902823,-0.147265065596302,-0.0781678891796478,-0.114177835874948,-0.0888600278906586,-0.0360099466953003,-0.0231706964329732,-0.00629719237518622,-0.0277403621711478,0.218316591948274,0.0738497105910556,-0.0293245620073515,0.046924184057177,-0.042018050206142,0.110993717262716,0.268183962266243,-0.0171165702110725,0.0713388250423523,-0.0213512685909372,0.110534150831219,0.141254888823767,0.040937234903466,0.00691337872593012,0.00123848519672642,0.217168901757007,0.00988253072190481,-0.00605412622190071,-0.0776360174175387,-0.00638909358021034,0.107782441117054,-0.067405178232711
1937,"FRA",16.7697830200195,4486.63720703125,54,NA,NA,175,175.539993286133,346.764007568359,0.200828596949577,0.482356786727905,41930,0.0383083000779152,0.0432000011205673,0,2.55839991569519,0.037740327982847,0.0896121586896879,0.0826808697797876,0.331299163623751,-0.304280770821136,-0.0449405417969411,-0.293558835640904,-0.241687004934063,-0.248618293843963,-0.114177835874948,-0.0231706964329732,-0.00629719237518622,-0.0277403621711478,0.218316591948274,-0.0888600278906586,-0.0293245620073515,0.046924184057177,-0.042018050206142,0.110993717262716,-0.0360099466953003,-0.0171165702110725,0.0713388250423523,-0.0213512685909372,0.110534150831219,-0.147265065596302,0.040937234903466,0.00691337872593012,0.00123848519672642,0.217168901757007,-0.0781678891796478,-0.00605412622190071,-0.0776360174175387,-0.00638909358021034,0.107782441117054
1938,"FRA",16.3446483612061,4466.2109375,60,NA,NA,204,202.830001831055,413.951995849609,0.152350202202797,0.548807978630066,41960,0.0275500006973743,0.0342000015079975,0,3.06010007858276,0.105360515657826,0.153334019920702,0.144501299881195,0.129064552977056,-0.0717450442749938,-0.0391407842233693,-0.0237040373192302,0.0242694669436455,0.0154367469041393,-0.293558835640904,-0.114177835874948,-0.0231706964329732,-0.00629719237518622,-0.0277403621711478,-0.241687004934063,-0.0888600278906586,-0.0293245620073515,0.046924184057177,-0.042018050206142,-0.248618293843963,-0.0360099466953003,-0.0171165702110725,0.0713388250423523,-0.0213512685909372,-0.304280770821136,-0.147265065596302,0.040937234903466,0.00691337872593012,0.00123848519672642,-0.0449405417969411,-0.0781678891796478,-0.00605412622190071,-0.0776360174175387,-0.00638909358021034
1948,"FRA",19.3397121429443,4393.365234375,9.13025379180908,21.4500007629395,12.9399995803833,NA,NA,NA,NA,6.75569820404053,41110,0.0208999998867512,0.046900000423193,0,35.0275993347168,0.493976706617899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,"FRA",20.372838973999,4946.34521484375,11.7447700500488,26.0900001525879,14.1999998092651,37.4980506896973,87.4483489990234,NA,NA,7.83660984039307,41480,0.0252000000327826,0.0500000007450581,0,27.8220996856689,0.251814547589328,NA,NA,0.148419995382693,NA,NA,0.103394552206635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,"FRA",21.8721313476562,5271.31298828125,14.2360801696777,27.4599990844727,13.8999996185303,43.3095588684082,101.001197814941,100.900001525879,NA,8.46440505981445,41828.671875,0.0242999996989965,0.0527999997138977,0,24.2064990997314,0.192371559727754,0.144084419713181,0.144084054409218,0.077063408228871,NA,0.0482875053185354,0.115308151498883,0.0670210114843099,0.0670206461803469,0.103394552206635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,"FRA",22.9260578155518,5552.6279296875,16.3304290771484,34.7999992370605,15.7399997711182,51.0582313537598,119.071701049805,123.599998474121,NA,9.95812320709229,42155.53125,0.0270000007003546,0.0566000007092953,0,37.5662994384766,0.137250582921939,0.16459340289626,0.164593465168794,0.162518890063696,-0.0656700072741045,-0.0273428822468549,-0.025268307141757,0.00207451283256388,0.00207457510509812,0.115308151498883,0.103394552206635,NA,NA,NA,0.0670210114843099,NA,NA,NA,NA,0.0670206461803469,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0482875053185354,NA,NA,NA,NA
